source_id,platform,original_name,original_label,original_description,original_type,original_collection,original_reachability,source_context,classification,canonical_names,child_dispatch_names,rule_ids,reason,original_sha256
IOS-106,ios,finder_filter_tag,필터 > 해시태그 추가,"필터에 넣을 해시태그를 검색해 고르는 화면. 필터 시트 안에서 열리고 최대 5개까지 담을 수 있는데, 다 채우면 검색창이 잠기고 「모두 추가했습니다.」가 뜬다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 106, ""excel_row"": 107}",screen,finder_filter,,M3;S2,검색 조건을 여러 항목에 걸쳐 편집하고 적용·취소합니다. 정렬처럼 한 명령을 즉시 고르는 메뉴와 달리 편집 중인 상태와 제출 결과가 있습니다. 내부 선택 단계는 step으로 기록합니다.,06d1b7bcf7312f0a0d8db15d36223b51e8e306f6e6c21c63adf61a689b707463
IOS-107,ios,finder_filter,크리에이터·포트폴리오·프로젝트 필터 시트,"뮤즈 여부·성별·나이와 직업·지역·해시태그를 골라 탐색 결과를 좁히는 시트로, 파인더 검색창 옆 필터 아이콘으로만 연다. 보고 있던 결과 탭에 따라 크리에이터·포트폴리오·프로젝트 필터로 갈리고, 적용하지 않은 채 닫으려 하면 확인 알럿이 뜬다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 107, ""excel_row"": 108}",screen,finder_filter,,M3;S2,검색 조건을 여러 항목에 걸쳐 편집하고 적용·취소합니다. 정렬처럼 한 명령을 즉시 고르는 메뉴와 달리 편집 중인 상태와 제출 결과가 있습니다. 내부 선택 단계는 step으로 기록합니다.,92502733b548a7576298e3ebcd92792d2b7520d96a965610b6ca59e81964e6c5
IOS-108,ios,chatty_lounge,채티 - 라운지 목록,"관심사가 비슷한 사람들이 모인 단체 대화방(라운지)을 모아 보는 목록. 채티 탭 상단 칩으로 열며 참여 중인 라운지와 추천 라운지가 함께 오고, 하나도 없으면 「라운지 만들기」 버튼이 대신 선다.",탭 루트,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 108, ""excel_row"": 109}",screen,lounge_list,,M4;S1,참여·추천 라운지를 탐색하는 목록입니다. 일반 대화 목록과 방문 목적이 달라 구분합니다.,bcdca6e6edf130ee58d46fe3e56598be2b6a1ca76626dcf0944ed7b5395f9fc0
IOS-109,ios,chatty_chat,채티 - 채팅 목록 (탭 기본),"채티 탭을 열면 기본으로 보이는 대화 목록. 1:1·팀·프로젝트 방이 한데 섞여 오고, 눌러서 방에 들어가거나 옆으로 밀어 읽음 처리·알림 끄기·나가기를 한다.",탭 루트,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 109, ""excel_row"": 110}",screen,chat_list,,M4;S1,1:1·팀·프로젝트 대화가 모인 목록입니다. 바깥 채티 탭과 중복 발송하지 않습니다.,eae0400f1d5c6ebc45862764c997aa6c5264de0969d0510331500109a562c06d
IOS-110,ios,chatty_project,채티 - 프로젝트 목록,"참여 중인 프로젝트, 지원해 둔 프로젝트, 새로 열린 프로젝트를 자리마다 나눠 보여 주는 목록. 채티 탭 상단 칩으로 열며, 참여 중인 카드는 그 프로젝트의 대화방으로, 나머지는 프로젝트 상세로 넘어간다.",탭 루트,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 110, ""excel_row"": 111}",screen,project_chat_list,,M4;S1,참여·지원·추천 프로젝트를 보고 대화방 또는 상세로 이동하는 목록입니다.,7509d607f70647c2304ee1f4bdf15a7742145716d1b9318a9584217568de2039
IOS-111,ios,chatty,채티 탭,"「Chatty」 헤더와 채팅·라운지·프로젝트 칩을 두고, 고른 칩에 맞춰 아래 목록을 갈아 끼우는 대화 탭의 바깥 틀. 실제 내용은 세 하위 목록이 그리고, 헤더 오른쪽 아이콘으로 인맥 둘러보기·연락처·팀 목록에, 칩 줄의 + 로 만들기 패널에 간다.",탭 루트,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 111, ""excel_row"": 112}",container,,chat_list;lounge_list;project_chat_list,X2,채티는 세 하위 목록을 담는 바깥 틀입니다. 선택한 목록에서 chat_list·lounge_list·project_chat_list 중 하나만 보내며 바깥 틀은 별도로 보내지 않습니다.,8d9f7bee704f80a823df2858368eef58364914b8109ada96d3c2fa41f9ae49f8
IOS-112,ios,lounge_create,라운지 만들기,"채티의 만들기 패널이나 라운지 목록이 비었을 때 뜨는 버튼으로 열어, 새 라운지의 이름·소개·커버 사진을 넣고 개설하는 화면. 커버를 안 올리면 기본 이미지가 자동으로 채워지고, 개설하면 라운지 목록으로 옮겨 가며 만든 방으로 바로 들어가는 완료 팝업이 뜬다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 112, ""excel_row"": 113}",screen,lounge_create,,S1,새 라운지 이름·소개·커버를 넣고 개설합니다. 생성 후 목록은 새 목적지이고 완료 안내는 결과여서 작성 재진입으로 세지 않습니다.,5621d37ec8283d44a8b120ec74090e29df6f17342f215ab8a4269cecda329238
IOS-113,ios,lounge_edit,라운지 수정,"이미 만든 라운지의 이름·소개·커버 사진을 고쳐 저장하는 화면. 방장에게만 보이는 방 메뉴의 커버 위 「수정」 버튼으로 들어오고, 저장하면 왔던 자리로 되돌아간다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 113, ""excel_row"": 114}",screen,lounge_edit,,S1,기존 라운지 정보를 고쳐 저장합니다. 권한이 있어 실제 열린 편집기만 세고 이름 정의만으로 발송을 추정하지 않습니다.,4b731aefbbdffa7eca4f32507c6bbe76ae9365f494ea78213aaaeeacd9749ef5
IOS-114,ios,alarm_center,알림 센터,"받은 알림을 모아 보는 화면으로, 홈 피드 헤더의 종 아이콘이나 알림 딥링크로 들어온다. 목록 본문은 웹으로 그려져 그 안의 이동은 앱 화면 전환으로 잡히지 않고, 오른쪽 위 톱니를 누르면 알림 설정으로 나간다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 114, ""excel_row"": 115}",screen,notification_center,,S1,받은 알림을 읽고 관련 목적지로 이동합니다. 웹 본문도 알림 센터로 식별하되 내부 이동과 호스트의 중복은 별도 확인합니다.,e10c57839db42b7ffb7aa2b8cc7dedbc46916ebd65bcc8e5cb99f855d6b833b6
IOS-115,ios,network_browse,인맥 둘러보기,"크리에이터들을 원형 다이얼 위에 펼쳐 놓고 훑다가 눌러 상대를 확인하는 화면으로, 채티 헤더 첫 아이콘이나 일촌이 하나도 없을 때 뜨는 「인맥 둘러보기」 버튼, 딥링크로 들어온다. 본문이 웹이라 다이얼과 상대 상세가 한 화면 안에서 오가고, 사람을 길게 누르면 프로필 미리보기 메뉴가 선다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 115, ""excel_row"": 116}",screen,network_browse,,S1,인맥 다이얼에서 크리에이터를 둘러봅니다. 웹 안의 다이얼·미리보기는 같은 탐색으로 묶고 실제 앱 프로필로 이동하면 profile_detail을 보냅니다.,431df87a3464369fd0b691a1fa14746e93c7bb38cd0c30e08a6a26998477775e
IOS-116,ios,project_applicants,지원자 리스트,"프로젝트에 지원한 사람들을 한 명씩 보며 수락하거나 거절하는 화면. 프로젝트 방장에게만 보이는 방 메뉴의 「지원자 N명 보기」나 방 상단 배너로 들어오고, 수락·거절이 아직 서버에 나가지 않아 이 화면 안에서만 목록이 줄어든다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 116, ""excel_row"": 117}",screen,project_applicants,,S1,지원자를 확인하고 수락·거절하는 목록입니다. 원본은 수락·거절이 서버에 반영되지 않는다고 하므로 화면 채택과 기능 성공 검증을 구분합니다.,256f221ce8dea9cc0e06a3b54489f48f95e71657e14cb51d68c9d5ceca4d6012
IOS-117,ios,chat_image_preview,채팅 이미지 뷰어,"채팅에서 주고받은 사진을 전체 화면으로 크게 보는 화면. 말풍선의 사진을 누르면 열리고, 한 메시지에 담긴 최대 10장을 좌우로 넘겨 볼 수 있다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 117, ""excel_row"": 118}",screen,media_viewer,,M1;S1,미디어를 크게 열어 확인하는 동일 목적지입니다. 첨부 종류와 사용 맥락은 별도 값으로 구분합니다.,7607db44372657e6ef3e328c926151dedc13424056820d39157832635825f1c9
IOS-118,ios,chat_room,채팅방,"글과 사진·영상을 주고받는 대화 화면으로, 1:1·라운지·프로젝트·팀 방이 모두 이 한 화면이다. 대화 목록·연락처·프로필·프로젝트 상세·홈 피드와 알림 딥링크 등 여러 곳에서 들어오고, 헤더 오른쪽 버튼으로 방 메뉴를 연다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 118, ""excel_row"": 119}",screen,chat_room_direct;chat_room_lounge;chat_room_project;chat_room_team,,S1,chat_room_direct: 상대와 1:1 메시지를 주고받습니다. 공통 대화 UI를 써도 라운지·프로젝트·팀과 참여 맥락이 달라 방 유형으로 나눕니다. chat_room_lounge: 라운지 참여자끼리 대화합니다. 다른 방 유형과 구분하고 메시지 추가·읽음은 새 방문으로 세지 않습니다. chat_room_project: 프로젝트 협업에 연결된 대화방입니다. 프로젝트 상세 조회와 나누고 공통 대화 UI에서도 실제 방 유형으로 이름을 고릅니다. chat_room_team: 팀 구성원이 대화합니다. 팀 정보를 읽는 상세와 나누고 방·팀 이름을 화면 키에 넣지 않습니다.,7a0e4ed52ecf4a9f69c4c6dd4d1b2f83d806bab334f71a864b733cd6dcf12e98
IOS-119,ios,chat_room_menu,채팅방 메뉴,"지금 들어와 있는 방의 커버·이름·소개와 대화 참여자 목록을 보고 신고·나가기를 하는 화면. 채팅방 헤더 오른쪽 버튼으로 열리며, 1:1·라운지·프로젝트·팀에 따라 보이는 항목이 다르고 방장에게는 라운지 수정·지원자 보기 자리가 더 붙는다.",push,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 119, ""excel_row"": 120}",screen,chat_room_menu,,S1,방 정보와 참여자 목록을 읽고 관리하는 독립 목적지입니다. 단순 더보기 명령 메뉴와 구분합니다.,004045d1d721252ce02de3e37772a775eeb322c303d9360272f1f7ad8240bc6a
IOS-120,ios,chatty_create_menu,채티 만들기 패널 (새 채팅·라운지 만들기·프로젝트 만들기),채티 탭의 + 를 누르면 위에서 내려와 화면을 덮는 패널. 「새로운 채팅」·「라운지 만들기」·「프로젝트 만들기」 중 하나를 고르면 패널이 닫히면서 각각 상대 찾기·라운지 개설·프로젝트 만들기 화면으로 넘어간다.,fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 120, ""excel_row"": 121}",action,,,A1,정렬·첨부 종류·수정/삭제·언어 종류처럼 다음 명령을 고르는 메뉴입니다. 독립 입력 상태나 제출 결과가 없어 화면 조회 대신 선택 행동을 셉니다.,8f04657e969a05716e46b9d48ab64bcc5ff5d7581813c59d5ceaa4e25fc7549f
IOS-121,ios,chat_media_player,채팅 미디어 전체화면 재생 (동영상·오디오),채팅방에서 주고받은 동영상·오디오 첨부를 누르면 화면 전체를 덮으며 바로 재생한다. 재생·탐색·닫기는 모두 아이폰 기본 플레이어 컨트롤을 쓴다.,fullScreenCover,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 121, ""excel_row"": 122}",screen,media_viewer,,M1;S1,미디어를 크게 열어 확인하는 동일 목적지입니다. 첨부 종류와 사용 맥락은 별도 값으로 구분합니다.,799c36b2c88c6802bf78e01da3f35128898b35d0cce21f27e1ffbcf1f129d99a
IOS-122,ios,lounge_cover_photo_picker,라운지 커버 사진 선택 (시스템 피커),"라운지를 만들거나 수정할 때 커버 이미지를 고르는 아이폰 기본 사진 앨범으로, 한 장만 고를 수 있다. 만들기로 들어오면 기본 커버가 자동으로 채워지므로 그 그림을 바꾸는 길은 여기서 사진을 올리는 것뿐이다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 122, ""excel_row"": 123}",system,,,X1,OS 사진·파일 선택기나 메일 작성기입니다. 앱은 열기·선택 결과만 기록하고 시스템 화면 이름을 만들지 않습니다.,52668dd8a7d5e11ea1fbd927ce0ccf267358d11c1ea776a7b4baeafebe16857f
IOS-123,ios,chat_video_picker,채팅 첨부 — 동영상 선택 (시스템 피커),"채팅 첨부 시트의 「동영상」을 누르면 뜨는 아이폰 기본 앨범으로, 영상 한 개만 골라 채팅에 보낸다. 사진 접근 권한을 거부한 상태면 앨범 대신 권한 안내 알럿이 뜬다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 123, ""excel_row"": 124}",system,,,X1,OS 사진·파일 선택기나 메일 작성기입니다. 앱은 열기·선택 결과만 기록하고 시스템 화면 이름을 만들지 않습니다.,a39f0fc20250b439706a45346de5ce0df8da0ac13f2325e0a79dee37b9107c24
IOS-124,ios,chat_audio_picker,채팅 첨부 — 오디오 파일 선택 (시스템 파일 피커),"채팅 첨부 시트의 「오디오」를 누르면 뜨는 아이폰 파일 앱 화면으로, mp3·wav 파일만 고를 수 있다. 앨범이 아니라 파일에서 고르는 길이라 이미지·동영상과 달리 사진 접근 권한을 묻지 않는다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 124, ""excel_row"": 125}",system,,,X1,OS 사진·파일 선택기나 메일 작성기입니다. 앱은 열기·선택 결과만 기록하고 시스템 화면 이름을 만들지 않습니다.,cc90ee320e9dabc998aec8b8d8e9d44cb3b0f00336eac27041f16b385637be56
IOS-125,ios,chat_image_picker,채팅 첨부 — 이미지 선택 (시스템 피커),"채팅 첨부 시트의 「이미지」를 누르면 뜨는 아이폰 기본 앨범으로, 한 번에 최대 10장까지 골라 채팅에 보낸다. 사진 접근 권한을 거부한 상태면 앨범 대신 권한 안내 알럿이 뜬다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 125, ""excel_row"": 126}",system,,,X1,OS 사진·파일 선택기나 메일 작성기입니다. 앱은 열기·선택 결과만 기록하고 시스템 화면 이름을 만들지 않습니다.,759dfd03017b29aec6976fc75a3268798440c183ee1b8d8787d38c897f9ddbb4
IOS-126,ios,chat_room_report_reason,채팅방 신고 사유 선택 바텀시트,"채팅방 메뉴 맨 아래 「채팅방 신고」 버튼(신고할 수 있는 방에서만 보인다)을 누르면 올라오는 시트로, 광고·음란·사기·괴롭힘·사칭 등 사유 하나를 고른다. 지적재산권 침해를 뺀 나머지 신고는 익명으로 처리된다고 안내한다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 126, ""excel_row"": 127}",screen,report_reason,,M1;S2,신고 사유를 선택·제출합니다. 대상은 target_type으로 구분하고 기타 사유를 직접 쓰는 입력 과업은 나눕니다.,09ea102953b61bb8dbbf14c63d1125936b362be4078020efb6ae9d2d7437129f
IOS-127,ios,chat_room_report_detail,채팅방 신고 상세 입력 모달,"채팅방 신고 사유에서 「기타 (직접 입력)」을 골랐을 때만 이어서 열리는 「직접 입력」 화면으로, 신고 내용을 글로 적는다. 오른쪽 위 「신고 하기」를 누르면 정말 신고할지 한 번 더 물은 뒤 접수된다.",sheet,제안,도달 가능,"{""sheet"": ""화면 목록"", ""data_row"": 127, ""excel_row"": 128}",screen,report_detail_input,,M1;S2,기타 사유를 직접 적어 신고를 완성합니다. 실제 입력 목적지만 세며 확인 알럿과 접수 결과는 조회에서 제외합니다.,9bb8a9b62e1ac02ad10bc2a7a6cec00e2c788bf9035dbec64cc03c80763c7133
